data,pattern,vertex_count,edge_count,diameter,girth,radius,avg_path_length,avg_eigenvector_centrality,max_eigenvector_centrality,min_eigenvector_centrality,avg_eccentricity,max_eccentricity,min_eccentricity,is_bipartite,is_connected,density,avg_degree,max_degree,min_degree,edge_connectivity,vertex_connectivity,label_count,label_max,label_min,label_mean,label_std
test,query_dense_16_103,16,54,8,3,4.0,3.1,0.428,1.0,0.0,6.438,8.0,4.0,False,True,0.45,6.75,14,2,2,1,13,3,1,1.231,0.599
test,query_dense_16_25,16,50,6,3,3.0,2.708,0.463,1.0,0.004,5.188,6.0,3.0,False,True,0.417,6.25,12,2,2,1,12,3,1,1.333,0.651
test,query_dense_16_78,16,54,6,3,3.0,2.5,0.399,1.0,0.023,4.562,6.0,3.0,False,True,0.45,6.75,16,2,2,1,12,3,1,1.333,0.651
test,query_dense_16_144,16,48,8,3,4.0,3.317,0.388,1.0,0.004,6.312,8.0,4.0,False,True,0.4,6.0,10,4,2,1,14,2,1,1.143,0.363
test,query_dense_16_1,16,48,7,3,4.0,2.908,0.387,1.0,0.003,5.562,7.0,4.0,False,True,0.4,6.0,12,2,2,1,15,2,1,1.067,0.258
test,query_dense_16_178,16,48,6,3,3.0,2.783,0.462,1.0,0.019,4.938,6.0,3.0,False,True,0.4,6.0,10,2,2,1,12,3,1,1.333,0.651
test,query_dense_16_177,16,50,7,3,4.0,3.092,0.359,1.0,0.009,5.625,7.0,4.0,False,True,0.417,6.25,12,2,2,1,12,3,1,1.333,0.651
test,query_dense_16_34,16,50,9,3,5.0,3.525,0.382,1.0,0.0,7.0,9.0,5.0,False,True,0.417,6.25,12,2,2,1,13,4,1,1.231,0.832
test,query_dense_16_32,16,70,4,3,3.0,1.95,0.513,1.0,0.061,3.188,4.0,3.0,False,True,0.583,8.75,16,2,2,1,12,3,1,1.333,0.778
test,query_dense_16_47,16,48,6,3,3.0,2.733,0.401,1.0,0.004,5.125,6.0,3.0,False,True,0.4,6.0,14,2,2,1,12,4,1,1.333,0.888
test,query_dense_16_184,16,48,5,3,3.0,2.5,0.56,1.0,0.202,4.0,5.0,3.0,False,True,0.4,6.0,10,2,2,1,13,3,1,1.231,0.599
test,query_dense_16_88,16,48,9,3,5.0,3.8,0.39,1.0,0.0,7.625,9.0,5.0,False,True,0.4,6.0,12,2,2,1,11,3,1,1.455,0.688
test,query_dense_16_67,16,48,5,3,3.0,2.65,0.392,1.0,0.051,4.312,5.0,3.0,False,True,0.4,6.0,12,2,2,1,8,5,1,2.0,1.414
test,query_dense_16_13,16,48,9,3,5.0,3.442,0.443,1.0,0.0,7.188,9.0,5.0,False,True,0.4,6.0,12,2,2,1,12,4,1,1.333,0.888
test,query_dense_16_70,16,50,6,3,3.0,2.792,0.465,1.0,0.003,5.312,6.0,3.0,False,True,0.417,6.25,12,2,2,1,12,3,1,1.333,0.651
test,query_dense_16_109,16,50,5,3,3.0,2.4,0.467,1.0,0.07,3.938,5.0,3.0,False,True,0.417,6.25,12,2,2,1,11,2,1,1.455,0.522
test,query_dense_16_65,16,48,5,3,3.0,2.475,0.541,1.0,0.228,4.062,5.0,3.0,False,True,0.4,6.0,10,4,4,2,12,3,1,1.333,0.651
test,query_dense_16_117,16,48,8,3,4.0,3.267,0.381,1.0,0.003,6.188,8.0,4.0,False,True,0.4,6.0,14,2,2,1,13,2,1,1.231,0.439
test,query_dense_16_180,16,58,5,3,3.0,2.25,0.502,1.0,0.071,3.75,5.0,3.0,False,True,0.483,7.25,14,4,4,2,13,2,1,1.231,0.439
test,query_dense_16_188,16,60,8,3,4.0,3.025,0.513,1.0,0.0,6.438,8.0,4.0,False,True,0.5,7.5,14,2,2,1,12,4,1,1.333,0.888
test,query_dense_16_134,16,58,5,3,3.0,2.467,0.472,1.0,0.011,4.375,5.0,3.0,False,True,0.483,7.25,14,2,2,1,15,2,1,1.067,0.258
test,query_dense_16_61,16,48,9,3,5.0,3.575,0.438,1.0,0.0,7.375,9.0,5.0,False,True,0.4,6.0,12,2,2,1,11,3,1,1.455,0.688
test,query_dense_16_145,16,48,9,3,5.0,3.292,0.584,1.0,0.006,6.75,9.0,5.0,False,True,0.4,6.0,10,2,2,1,15,2,1,1.067,0.258
test,query_dense_16_94,16,48,4,3,3.0,2.4,0.48,1.0,0.117,3.625,4.0,3.0,False,True,0.4,6.0,12,2,2,1,14,2,1,1.143,0.363
test,query_dense_16_93,16,50,7,3,4.0,2.883,0.381,1.0,0.001,5.812,7.0,4.0,False,True,0.417,6.25,16,2,2,1,14,2,1,1.143,0.363
test,query_dense_16_52,16,56,6,3,3.0,2.517,0.44,1.0,0.014,4.562,6.0,3.0,False,True,0.467,7.0,14,4,4,2,14,3,1,1.143,0.535
test,query_dense_16_44,16,50,7,3,4.0,2.817,0.5,1.0,0.004,5.562,7.0,4.0,False,True,0.417,6.25,10,2,2,1,11,3,1,1.455,0.82
test,query_dense_16_170,16,54,6,3,3.0,2.592,0.417,1.0,0.035,4.625,6.0,3.0,False,True,0.45,6.75,12,2,2,1,14,2,1,1.143,0.363
test,query_dense_16_168,16,64,9,3,5.0,3.133,0.458,1.0,0.0,6.625,9.0,5.0,False,True,0.533,8.0,16,2,2,1,11,4,1,1.455,0.934
test,query_dense_16_56,16,48,7,3,4.0,2.842,0.406,1.0,0.011,5.188,7.0,4.0,False,True,0.4,6.0,12,2,2,1,15,2,1,1.067,0.258
test,query_dense_16_167,16,50,9,3,5.0,3.267,0.396,1.0,0.001,6.688,9.0,5.0,False,True,0.417,6.25,14,2,2,1,12,2,1,1.333,0.492
test,query_dense_16_191,16,52,8,3,4.0,2.983,0.466,1.0,0.001,6.188,8.0,4.0,False,True,0.433,6.5,12,2,2,1,14,2,1,1.143,0.363
test,query_dense_16_142,16,54,5,3,3.0,2.467,0.505,1.0,0.027,4.25,5.0,3.0,False,True,0.45,6.75,12,2,2,1,14,3,1,1.143,0.535
test,query_dense_16_102,16,56,5,3,3.0,2.333,0.56,1.0,0.016,4.25,5.0,3.0,False,True,0.467,7.0,14,2,2,1,13,2,1,1.231,0.439
test,query_dense_16_169,16,62,7,3,4.0,2.583,0.437,1.0,0.006,5.062,7.0,4.0,False,True,0.517,7.75,16,2,2,1,13,3,1,1.231,0.599
test,query_dense_16_48,16,52,8,3,4.0,3.333,0.415,1.0,0.0,6.625,8.0,4.0,False,True,0.433,6.5,12,2,2,1,9,4,1,1.778,0.972
test,query_dense_16_160,16,48,10,3,5.0,3.858,0.369,1.0,0.0,7.812,10.0,5.0,False,True,0.4,6.0,10,2,2,1,9,6,1,1.778,1.641
test,query_dense_16_148,16,54,4,3,2.0,2.192,0.425,1.0,0.081,3.312,4.0,2.0,False,True,0.45,6.75,18,4,4,2,12,3,1,1.333,0.651
test,query_dense_16_36,16,48,6,3,3.0,2.733,0.383,1.0,0.058,4.75,6.0,3.0,False,True,0.4,6.0,12,2,2,1,12,3,1,1.333,0.651
test,query_dense_16_158,16,68,4,3,2.0,2.05,0.463,1.0,0.111,3.188,4.0,2.0,False,True,0.567,8.5,20,4,4,2,14,3,1,1.143,0.535
hprd,query_dense_16_91,16,54,5,3,4.0,2.533,0.659,1.0,0.192,4.25,5.0,4.0,False,True,0.45,6.75,10,2,2,1,10,5,1,1.6,1.265
hprd,query_dense_16_189,16,56,5,3,3.0,2.233,0.521,1.0,0.14,3.812,5.0,3.0,False,True,0.467,7.0,12,2,2,1,15,2,1,1.067,0.258
hprd,query_sparse_24_86,24,66,7,3,4.0,3.178,0.374,1.0,0.004,5.75,7.0,4.0,False,True,0.239,5.5,12,2,2,1,15,6,1,1.6,1.298
hprd,query_sparse_16_17,16,44,10,3,5.0,4.133,0.396,1.0,0.0,8.25,10.0,5.0,False,True,0.367,5.5,10,2,2,1,10,5,1,1.6,1.35
hprd,query_sparse_32_103,32,88,9,3,5.0,3.865,0.292,1.0,0.001,7.219,9.0,5.0,False,True,0.177,5.5,14,2,2,1,21,4,1,1.524,0.814
hprd,query_dense_4_105,4,6,3,0,2.0,1.667,0.809,1.0,0.618,2.5,3.0,2.0,True,True,1.0,3.0,4,2,2,1,4,1,1,1.0,0.0
hprd,query_dense_4_102,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,4,1,1,1.0,0.0
hprd,query_sparse_16_145,16,44,6,3,3.0,2.658,0.553,1.0,0.059,4.625,6.0,3.0,False,True,0.367,5.5,10,2,2,1,12,3,1,1.333,0.651
hprd,query_dense_8_69,8,28,2,3,1.0,1.5,0.644,1.0,0.241,1.875,2.0,1.0,False,True,1.0,7.0,14,2,2,1,8,1,1,1.0,0.0
hprd,query_dense_24_130,24,88,6,3,3.0,2.594,0.341,1.0,0.005,4.875,6.0,3.0,False,True,0.319,7.333,22,2,2,1,18,3,1,1.333,0.686
hprd,query_dense_4_137,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,4,1,1,1.0,0.0
hprd,query_sparse_32_137,32,88,11,3,6.0,4.276,0.351,1.0,0.0,8.656,11.0,6.0,False,True,0.177,5.5,10,2,2,1,18,6,1,1.778,1.353
hprd,query_dense_16_96,16,54,5,3,3.0,2.342,0.444,1.0,0.032,3.938,5.0,3.0,False,True,0.45,6.75,14,2,2,1,10,5,1,1.6,1.265
hprd,query_dense_24_51,24,92,6,3,3.0,2.518,0.426,1.0,0.019,4.583,6.0,3.0,False,True,0.333,7.667,18,2,2,1,13,3,1,1.846,0.899
hprd,query_dense_8_135,8,28,3,3,2.0,1.571,0.73,1.0,0.377,2.375,3.0,2.0,False,True,1.0,7.0,10,4,4,2,6,3,1,1.333,0.816
hprd,query_dense_4_32,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,4,1,1,1.0,0.0
hprd,query_dense_16_20,16,68,7,3,4.0,2.733,0.48,1.0,0.0,5.75,7.0,4.0,False,True,0.567,8.5,16,2,2,1,8,7,1,2.0,2.07
hprd,query_dense_16_24,16,58,7,3,4.0,3.283,0.408,1.0,0.0,5.938,7.0,4.0,False,True,0.483,7.25,14,2,2,1,14,2,1,1.143,0.363
hprd,query_dense_16_43,16,54,5,3,3.0,2.325,0.424,1.0,0.043,3.938,5.0,3.0,False,True,0.45,6.75,16,2,2,1,13,3,1,1.231,0.599
hprd,query_dense_32_135,32,104,12,3,6.0,3.887,0.229,1.0,0.0,8.781,12.0,6.0,False,True,0.21,6.5,24,2,2,1,18,5,1,1.778,1.166
hprd,query_dense_24_80,24,78,8,3,4.0,3.565,0.322,1.0,0.007,6.083,8.0,4.0,False,True,0.283,6.5,14,2,2,1,16,5,1,1.5,1.211
hprd,query_dense_8_25,8,28,2,3,1.0,1.5,0.614,1.0,0.425,1.875,2.0,1.0,False,True,1.0,7.0,14,4,4,2,7,2,1,1.143,0.378
hprd,query_sparse_8_132,8,22,4,3,2.0,1.964,0.624,1.0,0.086,3.25,4.0,2.0,False,True,0.786,5.5,8,2,2,1,5,3,1,1.6,0.894
hprd,query_sparse_8_188,8,22,3,3,2.0,1.75,0.675,1.0,0.303,2.5,3.0,2.0,False,True,0.786,5.5,10,2,2,1,4,3,1,2.0,1.155
hprd,query_sparse_32_158,32,88,11,3,6.0,4.145,0.273,1.0,0.001,8.594,11.0,6.0,False,True,0.177,5.5,14,2,2,1,23,5,1,1.391,0.891
hprd,query_sparse_16_126,16,44,5,3,4.0,2.667,0.405,1.0,0.05,4.5,5.0,4.0,False,True,0.367,5.5,10,2,2,1,13,2,1,1.231,0.439
hprd,query_sparse_24_2,24,66,14,3,7.0,5.699,0.299,1.0,0.0,11.5,14.0,7.0,False,True,0.239,5.5,10,2,2,1,20,2,1,1.2,0.41
hprd,query_sparse_24_149,24,66,10,3,5.0,3.692,0.317,1.0,0.0,7.958,10.0,5.0,False,True,0.239,5.5,16,2,2,1,18,3,1,1.333,0.594
hprd,query_dense_16_186,16,70,5,3,3.0,2.325,0.489,1.0,0.005,4.062,5.0,3.0,False,True,0.583,8.75,16,2,2,1,11,4,1,1.455,0.934
hprd,query_sparse_8_152,8,22,4,3,2.0,1.893,0.657,1.0,0.171,3.125,4.0,2.0,False,True,0.786,5.5,8,2,2,1,7,2,1,1.143,0.378
hprd,query_dense_8_106,8,36,3,3,2.0,1.393,0.766,1.0,0.179,2.25,3.0,2.0,False,True,1.286,9.0,12,2,2,1,5,4,1,1.6,1.342
hprd,query_sparse_16_74,16,44,5,3,3.0,2.5,0.474,1.0,0.082,4.125,5.0,3.0,False,True,0.367,5.5,12,2,2,1,12,3,1,1.333,0.651
hprd,query_dense_4_176,4,8,2,3,1.0,1.333,0.793,1.0,0.461,1.75,2.0,1.0,False,True,1.333,4.0,6,2,2,1,3,2,1,1.333,0.577
hprd,query_dense_8_8,8,26,3,3,2.0,1.607,0.736,1.0,0.277,2.375,3.0,2.0,False,True,0.929,6.5,10,2,2,1,5,4,1,1.6,1.342
hprd,query_dense_4_92,4,6,3,0,2.0,1.667,0.809,1.0,0.618,2.5,3.0,2.0,True,True,1.0,3.0,4,2,2,1,3,2,1,1.333,0.577
hprd,query_dense_4_182,4,6,3,0,2.0,1.667,0.809,1.0,0.618,2.5,3.0,2.0,True,True,1.0,3.0,4,2,2,1,4,1,1,1.0,0.0
hprd,query_sparse_8_165,8,22,4,3,2.0,1.857,0.598,1.0,0.2,3.0,4.0,2.0,False,True,0.786,5.5,10,2,2,1,6,2,1,1.333,0.516
hprd,query_dense_32_107,32,116,10,3,5.0,3.562,0.313,1.0,0.0,7.812,10.0,5.0,False,True,0.234,7.25,18,2,2,1,19,4,1,1.684,1.003
hprd,query_sparse_24_75,24,66,11,3,6.0,4.054,0.318,1.0,0.001,8.208,11.0,6.0,False,True,0.239,5.5,12,2,2,1,20,4,1,1.2,0.696
hprd,query_dense_24_92,24,78,8,3,4.0,3.54,0.302,1.0,0.0,6.167,8.0,4.0,False,True,0.283,6.5,14,2,2,1,20,3,1,1.2,0.523
hprd,query_sparse_24_154,24,66,10,3,5.0,3.721,0.299,1.0,0.0,7.792,10.0,5.0,False,True,0.239,5.5,14,2,2,1,18,3,1,1.333,0.594
hprd,query_dense_16_106,16,66,4,3,2.0,2.092,0.55,1.0,0.166,3.312,4.0,2.0,False,True,0.55,8.25,14,2,2,1,12,3,1,1.333,0.778
hprd,query_dense_8_56,8,26,3,4,2.0,1.643,0.846,1.0,0.266,2.5,3.0,2.0,True,True,0.929,6.5,8,2,2,1,7,2,1,1.143,0.378
hprd,query_sparse_8_92,8,22,3,3,2.0,1.679,0.652,1.0,0.317,2.375,3.0,2.0,False,True,0.786,5.5,10,2,2,1,6,2,1,1.333,0.516
hprd,query_dense_16_63,16,54,6,3,3.0,2.583,0.437,1.0,0.007,4.938,6.0,3.0,False,True,0.45,6.75,14,2,2,1,12,3,1,1.333,0.651
hprd,query_sparse_16_193,16,44,7,3,4.0,3.067,0.456,1.0,0.005,5.688,7.0,4.0,False,True,0.367,5.5,10,2,2,1,12,2,1,1.333,0.492
hprd,query_sparse_24_83,24,66,12,3,6.0,4.888,0.229,1.0,0.001,9.5,12.0,6.0,False,True,0.239,5.5,10,2,2,1,12,8,1,2.0,2.045
hprd,query_sparse_24_44,24,66,17,3,9.0,5.953,0.273,1.0,0.0,12.917,17.0,9.0,False,True,0.239,5.5,12,2,2,1,17,4,1,1.412,0.87
hprd,query_dense_8_59,8,28,3,3,2.0,1.643,0.654,1.0,0.082,2.625,3.0,2.0,False,True,1.0,7.0,12,2,2,1,6,3,1,1.333,0.816
hprd,query_sparse_24_163,24,66,12,3,6.0,4.757,0.301,1.0,0.0,10.167,12.0,6.0,False,True,0.239,5.5,14,2,2,1,17,4,1,1.412,0.87
hprd,query_dense_24_158,24,80,5,3,3.0,2.601,0.352,1.0,0.027,4.25,5.0,3.0,False,True,0.29,6.667,18,2,2,1,21,2,1,1.143,0.359
hprd,query_dense_16_51,16,56,4,3,2.0,2.242,0.45,1.0,0.13,3.375,4.0,2.0,False,True,0.467,7.0,14,4,4,1,14,2,1,1.143,0.363
hprd,query_dense_8_96,8,28,3,3,2.0,1.607,0.698,1.0,0.212,2.5,3.0,2.0,False,True,1.0,7.0,10,2,2,1,8,1,1,1.0,0.0
hprd,query_sparse_24_180,24,66,12,3,6.0,4.232,0.319,1.0,0.0,8.875,12.0,6.0,False,True,0.239,5.5,10,2,2,1,19,4,1,1.263,0.733
hprd,query_sparse_32_129,32,88,12,3,6.0,4.655,0.312,1.0,0.0,9.438,12.0,6.0,False,True,0.177,5.5,12,2,2,1,22,4,1,1.455,0.912
hprd,query_dense_4_123,4,6,3,0,2.0,1.667,0.809,1.0,0.618,2.5,3.0,2.0,True,True,1.0,3.0,4,2,2,1,4,1,1,1.0,0.0
hprd,query_dense_32_81,32,128,6,3,3.0,2.762,0.316,1.0,0.014,4.594,6.0,3.0,False,True,0.258,8.0,22,4,4,1,21,5,1,1.524,1.123
hprd,query_sparse_32_174,32,88,13,3,7.0,5.002,0.251,1.0,0.0,10.219,13.0,7.0,False,True,0.177,5.5,14,2,2,1,18,6,1,1.778,1.437
hprd,query_sparse_32_29,32,88,13,3,7.0,4.623,0.34,1.0,0.0,9.656,13.0,7.0,False,True,0.177,5.5,10,2,2,1,22,5,1,1.455,1.011
hprd,query_sparse_16_96,16,44,6,3,3.0,2.642,0.448,1.0,0.083,4.5,6.0,3.0,False,True,0.367,5.5,10,2,2,1,10,5,1,1.6,1.265
hprd,query_sparse_16_83,16,44,5,3,3.0,2.542,0.401,1.0,0.029,4.25,5.0,3.0,False,True,0.367,5.5,14,2,2,1,10,6,1,1.6,1.578
hprd,query_dense_24_168,24,78,6,3,4.0,2.866,0.383,1.0,0.041,4.75,6.0,4.0,False,True,0.283,6.5,12,2,2,1,19,3,1,1.263,0.562
hprd,query_sparse_32_134,32,88,14,3,7.0,4.843,0.273,1.0,0.0,10.25,14.0,7.0,False,True,0.177,5.5,14,2,2,1,19,4,1,1.684,1.057
hprd,query_sparse_8_49,8,22,4,3,2.0,1.893,0.658,1.0,0.195,3.0,4.0,2.0,False,True,0.786,5.5,8,2,2,1,7,2,1,1.143,0.378
hprd,query_dense_8_43,8,28,3,3,2.0,1.679,0.664,1.0,0.058,2.75,3.0,2.0,False,True,1.0,7.0,12,2,2,1,8,1,1,1.0,0.0
hprd,query_dense_24_71,24,98,6,3,3.0,2.645,0.38,1.0,0.003,4.75,6.0,3.0,False,True,0.355,8.167,18,2,2,1,16,3,1,1.5,0.73
hprd,query_sparse_8_133,8,22,4,3,2.0,1.857,0.672,1.0,0.262,3.0,4.0,2.0,False,True,0.786,5.5,8,2,2,1,5,2,1,1.6,0.548
hprd,query_sparse_16_77,16,44,11,3,6.0,3.842,0.395,1.0,0.001,8.0,11.0,6.0,False,True,0.367,5.5,10,2,2,1,11,3,1,1.455,0.82
hprd,query_dense_16_30,16,70,5,3,3.0,2.167,0.496,1.0,0.018,3.875,5.0,3.0,False,True,0.583,8.75,18,2,2,1,10,3,1,1.6,0.699
hprd,query_dense_8_80,8,30,3,3,2.0,1.536,0.731,1.0,0.226,2.375,3.0,2.0,False,True,1.071,7.5,12,2,2,1,7,2,1,1.143,0.378
hprd,query_dense_32_119,32,108,7,3,4.0,3.016,0.361,1.0,0.028,5.125,7.0,4.0,False,True,0.218,6.75,16,4,4,2,22,5,1,1.455,1.057
hprd,query_dense_4_198,4,10,2,3,1.0,1.167,0.89,1.0,0.781,1.5,2.0,1.0,False,True,1.667,5.0,6,4,4,2,4,1,1,1.0,0.0
hprd,query_sparse_24_73,24,66,10,3,5.0,4.239,0.294,1.0,0.0,8.167,10.0,5.0,False,True,0.239,5.5,14,2,2,1,14,5,1,1.714,1.267
hprd,query_dense_16_131,16,54,6,3,3.0,3.167,0.379,1.0,0.003,5.25,6.0,3.0,False,True,0.45,6.75,12,2,2,1,11,5,1,1.455,1.214
hprd,query_dense_32_86,32,110,8,3,6.0,3.639,0.282,1.0,0.001,6.781,8.0,6.0,False,True,0.222,6.875,16,2,2,1,20,6,1,1.6,1.188
hprd,query_sparse_32_164,32,88,7,3,4.0,3.532,0.249,1.0,0.016,5.812,7.0,4.0,False,True,0.177,5.5,16,2,2,1,21,6,1,1.524,1.365
hprd,query_sparse_32_179,32,88,14,3,7.0,4.865,0.252,1.0,0.0,10.75,14.0,7.0,False,True,0.177,5.5,14,2,2,1,20,5,1,1.6,1.095
hprd,query_dense_16_135,16,56,8,3,4.0,3.442,0.386,1.0,0.0,6.562,8.0,4.0,False,True,0.467,7.0,12,2,2,1,11,2,1,1.455,0.522
hprd,query_dense_16_116,16,56,9,3,5.0,3.175,0.401,1.0,0.001,6.5,9.0,5.0,False,True,0.467,7.0,16,2,2,1,14,2,1,1.143,0.363
hprd,query_sparse_8_12,8,22,4,3,2.0,1.893,0.64,1.0,0.091,3.125,4.0,2.0,False,True,0.786,5.5,10,2,2,1,5,3,1,1.6,0.894
hprd,query_dense_8_61,8,30,3,3,2.0,1.571,0.694,1.0,0.159,2.5,3.0,2.0,False,True,1.071,7.5,12,2,2,1,8,1,1,1.0,0.0
hprd,query_dense_16_37,16,60,7,3,4.0,2.95,0.462,1.0,0.0,6.0,7.0,4.0,False,True,0.5,7.5,14,2,2,1,10,5,1,1.6,1.265
hprd,query_sparse_8_199,8,22,3,4,2.0,1.786,0.739,1.0,0.511,2.75,3.0,2.0,True,True,0.786,5.5,8,4,4,2,7,2,1,1.143,0.378
hprd,query_sparse_32_21,32,88,8,3,5.0,3.768,0.286,1.0,0.003,6.625,8.0,5.0,False,True,0.177,5.5,12,2,2,1,23,5,1,1.391,1.033
hprd,query_sparse_24_126,24,66,8,3,4.0,3.322,0.346,1.0,0.002,6.208,8.0,4.0,False,True,0.239,5.5,14,2,2,1,16,4,1,1.5,1.095
hprd,query_dense_24_44,24,88,17,3,9.0,5.717,0.343,1.0,0.0,12.75,17.0,9.0,False,True,0.319,7.333,16,2,2,1,17,4,1,1.412,0.87
hprd,query_dense_8_130,8,32,3,3,2.0,1.536,0.714,1.0,0.146,2.5,3.0,2.0,False,True,1.143,8.0,12,2,2,1,5,4,1,1.6,1.342
hprd,query_dense_16_95,16,52,4,3,3.0,2.358,0.379,1.0,0.021,3.625,4.0,3.0,False,True,0.433,6.5,16,2,2,1,14,2,1,1.143,0.363
hprd,query_dense_16_68,16,52,10,3,5.0,3.492,0.392,1.0,0.0,7.25,10.0,5.0,False,True,0.433,6.5,14,2,2,1,14,2,1,1.143,0.363
hprd,query_sparse_8_8,8,22,3,3,2.0,1.714,0.75,1.0,0.318,2.5,3.0,2.0,False,True,0.786,5.5,8,2,2,1,5,4,1,1.6,1.342
hprd,query_sparse_24_54,24,66,8,3,4.0,3.236,0.413,1.0,0.015,6.125,8.0,4.0,False,True,0.239,5.5,12,2,2,1,17,4,1,1.412,0.87
hprd,query_dense_4_152,4,6,3,0,2.0,1.667,0.809,1.0,0.618,2.5,3.0,2.0,True,True,1.0,3.0,4,2,2,1,3,2,1,1.333,0.577
hprd,query_sparse_24_192,24,66,9,3,5.0,3.565,0.32,1.0,0.002,6.833,9.0,5.0,False,True,0.239,5.5,14,2,2,1,19,3,1,1.263,0.562
hprd,query_sparse_8_124,8,22,3,3,2.0,1.75,0.614,1.0,0.233,2.625,3.0,2.0,False,True,0.786,5.5,10,2,2,1,8,1,1,1.0,0.0
hprd,query_sparse_32_153,32,88,12,3,6.0,4.79,0.272,1.0,0.0,8.844,12.0,6.0,False,True,0.177,5.5,12,2,2,1,18,4,1,1.778,0.943
hprd,query_sparse_16_30,16,44,6,3,3.0,2.625,0.504,1.0,0.047,4.5,6.0,3.0,False,True,0.367,5.5,12,2,2,1,10,3,1,1.6,0.699
hprd,query_dense_24_113,24,80,6,3,4.0,3.196,0.321,1.0,0.003,5.333,6.0,4.0,False,True,0.29,6.667,16,2,2,1,18,3,1,1.333,0.594
hprd,query_dense_16_71,16,54,6,3,5.0,2.825,0.43,1.0,0.004,5.188,6.0,5.0,False,True,0.45,6.75,14,2,2,1,15,2,1,1.067,0.258
hprd,query_dense_32_144,32,128,10,3,5.0,3.544,0.306,1.0,0.0,8.031,10.0,5.0,False,True,0.258,8.0,22,2,2,1,22,3,1,1.455,0.739
hprd,query_sparse_8_20,8,22,5,3,3.0,2.179,0.591,1.0,0.03,4.0,5.0,3.0,False,True,0.786,5.5,8,2,2,1,6,3,1,1.333,0.816
hprd,query_dense_8_49,8,26,3,3,2.0,1.679,0.679,1.0,0.213,2.5,3.0,2.0,False,True,0.929,6.5,10,2,2,1,7,2,1,1.143,0.378
hprd,query_dense_4_140,4,6,3,0,2.0,1.667,0.809,1.0,0.618,2.5,3.0,2.0,True,True,1.0,3.0,4,2,2,1,4,1,1,1.0,0.0
hprd,query_sparse_32_186,32,88,11,3,6.0,4.643,0.265,1.0,0.0,8.875,11.0,6.0,False,True,0.177,5.5,14,2,2,1,19,4,1,1.684,1.057
hprd,query_sparse_24_81,24,66,8,3,4.0,3.29,0.394,1.0,0.014,6.167,8.0,4.0,False,True,0.239,5.5,12,2,2,1,20,2,1,1.2,0.41
hprd,query_dense_8_168,8,30,3,3,2.0,1.5,0.727,1.0,0.238,2.25,3.0,2.0,False,True,1.071,7.5,12,2,2,1,6,2,1,1.333,0.516
hprd,query_dense_32_116,32,112,8,3,4.0,3.401,0.27,1.0,0.001,6.188,8.0,4.0,False,True,0.226,7.0,22,2,2,1,22,6,1,1.455,1.101
hprd,query_dense_8_99,8,28,3,3,2.0,1.607,0.696,1.0,0.222,2.5,3.0,2.0,False,True,1.0,7.0,10,2,2,1,6,2,1,1.333,0.516
hprd,query_dense_8_82,8,26,3,4,2.0,1.643,0.854,1.0,0.586,2.5,3.0,2.0,True,True,0.929,6.5,8,4,4,2,7,2,1,1.143,0.378
hprd,query_sparse_16_3,16,44,5,3,3.0,2.8,0.383,1.0,0.017,4.375,5.0,3.0,False,True,0.367,5.5,12,2,2,1,14,2,1,1.143,0.363
hprd,query_dense_24_48,24,84,5,3,3.0,2.63,0.409,1.0,0.037,4.25,5.0,3.0,False,True,0.304,7.0,16,2,2,1,16,4,1,1.5,1.033
hprd,query_sparse_32_135,32,88,12,3,6.0,4.185,0.227,1.0,0.0,8.906,12.0,6.0,False,True,0.177,5.5,18,2,2,1,18,5,1,1.778,1.166
hprd,query_dense_4_36,4,6,3,0,2.0,1.667,0.809,1.0,0.618,2.5,3.0,2.0,True,True,1.0,3.0,4,2,2,1,4,1,1,1.0,0.0
hprd,query_dense_24_36,24,78,12,3,6.0,4.489,0.285,1.0,0.0,9.083,12.0,6.0,False,True,0.283,6.5,12,2,2,1,16,4,1,1.5,0.894
hprd,query_sparse_8_19,8,22,5,3,3.0,2.107,0.619,1.0,0.061,3.875,5.0,3.0,False,True,0.786,5.5,8,2,2,1,5,3,1,1.6,0.894
hprd,query_dense_8_134,8,26,3,3,2.0,1.679,0.618,1.0,0.139,2.625,3.0,2.0,False,True,0.929,6.5,12,2,2,1,5,3,1,1.6,0.894
hprd,query_sparse_32_125,32,88,15,3,8.0,5.004,0.303,1.0,0.0,11.844,15.0,8.0,False,True,0.177,5.5,16,2,2,1,19,6,1,1.684,1.336
hprd,query_sparse_16_23,16,44,7,3,4.0,3.042,0.416,1.0,0.003,5.875,7.0,4.0,False,True,0.367,5.5,12,2,2,1,12,3,1,1.333,0.651
hprd,query_sparse_8_39,8,22,4,3,2.0,2.0,0.617,1.0,0.052,3.375,4.0,2.0,False,True,0.786,5.5,8,2,2,1,5,2,1,1.6,0.548
hprd,query_dense_8_108,8,26,3,3,2.0,1.571,0.646,1.0,0.265,2.25,3.0,2.0,False,True,0.929,6.5,12,2,2,1,6,2,1,1.333,0.516
